duration,event,EAD,PD_30d,PD_90d,PD_180d,PD_365d,EL_30d,EL_90d,EL_180d,EL_365d,PD_30d_after,PD_90d_after,PD_180d_after,PD_365d_after,EL_30d_after,EL_90d_after,EL_180d_after,EL_365d_after
365.0,0,300000000.0,0.0,0.0,1.868470548449519e-05,0.0006043852450438036,0.0,0.0,2802.7058226742784,90657.78675657055,0.0,0.0,1.868470548449519e-05,0.0006043852450438036,0.0,0.0,2802.7058226742784,90657.78675657055
366.0,0,260000000.0,0.0,0.0,1.8109031339919035e-05,0.0005857694747625208,0.0,0.0,2354.1740741894746,76150.03171912771,0.0,0.0,1.8109031339919035e-05,0.0005857694747625208,0.0,0.0,2354.1740741894746,76150.03171912771
366.0,0,70000000.0,0.0,0.0,1.8375116855651186e-05,0.0005943740141973741,0.0,0.0,643.1290899477915,20803.090496908095,0.0,0.0,1.8375116855651186e-05,0.0005943740141973741,0.0,0.0,643.1290899477915,20803.090496908095
1826.0,0,72220000.0,0.0,0.0,1.571886916373888e-05,0.0005084743948051695,0.0,0.0,567.6083655026109,18361.010396414673,0.0,0.0,1.571886916373888e-05,0.0005084743948051695,0.0,0.0,567.6083655026109,18361.010396414673
365.0,0,70000000.0,0.0,0.0,1.8220000089330668e-05,0.0005893579350350064,0.0,0.0,637.7000031265734,20627.527726225224,0.0,0.0,1.8220000089330668e-05,0.0005893579350350064,0.0,0.0,637.7000031265734,20627.527726225224
1096.0,0,1054350.0,0.0,0.0,1.930109878456321e-05,0.00062431739195834,0.0,0.0,10.175056751752109,329.1245211056379,0.0,0.0,1.930109878456321e-05,0.00062431739195834,0.0,0.0,10.175056751752109,329.1245211056379
1096.0,0,33707123.0,0.0,0.0,2.585527689791256e-05,0.0008362342887247021,0.0,0.0,435.7534992984986,14093.526013430523,0.0,0.0,2.585527689791256e-05,0.0008362342887247021,0.0,0.0,435.7534992984986,14093.526013430523
3653.0,0,600000000.0,0.0,0.0,1.556818333847687e-05,0.00050360119539683,0.0,0.0,4670.455001543061,151080.35861904902,0.0,0.0,1.556818333847687e-05,0.00050360119539683,0.0,0.0,4670.455001543061,151080.35861904902
7305.0,0,220265360.0,0.0,0.0,1.7330695843753574e-05,0.0005605996412257896,0.0,0.0,1908.6759795374423,61740.3408952347,0.0,0.0,1.7330695843753574e-05,0.0005605996412257896,0.0,0.0,1908.6759795374423,61740.3408952347
1461.0,0,40000000.0,0.0,0.0,1.5098407557090354e-05,0.0004884084370494479,0.0,0.0,301.9681511418071,9768.168740988958,0.0,0.0,1.5098407557090354e-05,0.0004884084370494479,0.0,0.0,301.9681511418071,9768.168740988958
365.0,0,400000000.0,0.0,0.0,1.8178487617537264e-05,0.0005880155238228157,0.0,0.0,3635.697523507453,117603.10476456315,0.0,0.0,1.8178487617537264e-05,0.0005880155238228157,0.0,0.0,3635.697523507453,117603.10476456315
1096.0,0,21540312.0,0.0,0.0,1.9472928487584973e-05,0.0006298737348954253,0.0,0.0,209.72647758813423,6783.838385126374,0.0,0.0,1.9472928487584973e-05,0.0006298737348954253,0.0,0.0,209.72647758813423,6783.838385126374
7305.0,0,928000000.0,0.0,0.0,1.408730882956899e-05,0.000455708293924606,0.0,0.0,6536.511296920011,211448.64838101718,0.0,0.0,1.408730882956899e-05,0.000455708293924606,0.0,0.0,6536.511296920011,211448.64838101718
1096.0,0,19208711.0,0.0,0.0,2.0238100026936934e-05,0.0006546162150716794,0.0,0.0,194.3739073032619,6287.166845612867,0.0,0.0,2.0238100026936934e-05,0.0006546162150716794,0.0,0.0,194.3739073032619,6287.166845612867
7305.0,0,1279971000.0,0.0,0.0,1.4338622252862976e-05,0.0004638361676740921,0.0,0.0,9176.510331809637,296848.4216869877,0.0,0.0,1.4338622252862976e-05,0.0004638361676740921,0.0,0.0,9176.510331809637,296848.4216869877
1826.0,0,34000000.0,0.0,0.0,1.603814417894256e-05,0.0005187997147095835,0.0,0.0,272.6484510420235,8819.59515006292,0.0,0.0,1.603814417894256e-05,0.0005187997147095835,0.0,0.0,272.6484510420235,8819.59515006292
2191.0,0,246185.0,0.0,0.0,1.8784961657303256e-05,0.0006076272285903128,0.0,0.0,2.312287892801601,74.79435463525309,0.0,0.0,1.8784961657303256e-05,0.0006076272285903128,0.0,0.0,2.312287892801601,74.79435463525309
1096.0,0,12114651.0,0.0,0.0,1.867643199537916e-05,0.000604117704796292,0.0,0.0,113.12922777462607,3659.337578264052,0.0,0.0,1.867643199537916e-05,0.000604117704796292,0.0,0.0,113.12922777462607,3659.337578264052
3653.0,0,501229103.0,0.0,0.0,4.037703493153799e-05,0.001305612621508745,0.0,0.0,10119.072500267226,327205.5215721534,0.0,0.0,4.037703493153799e-05,0.001305612621508745,0.0,0.0,10119.072500267226,327205.5215721534
366.0,0,250000000.0,0.0,0.0,1.812747499752021e-05,0.000586365898789909,0.0,0.0,2265.9343746900263,73295.73734873862,0.0,0.0,1.812747499752021e-05,0.000586365898789909,0.0,0.0,2265.9343746900263,73295.73734873862
1096.0,0,14517446.0,0.0,0.0,4.8671820858658954e-05,0.0015736242642850895,0.0,0.0,353.2952655186275,11422.502640524257,0.0,0.0,4.8671820858658954e-05,0.0015736242642850895,0.0,0.0,353.2952655186275,11422.502640524257
366.0,0,230000000.0,0.0,0.0,1.8996827576556186e-05,0.0006144783026287293,0.0,0.0,2184.635171303961,70665.00480230387,0.0,0.0,1.8996827576556186e-05,0.0006144783026287293,0.0,0.0,2184.635171303961,70665.00480230387
